DIMENSION_TYPE,DIMENSION_NAME,id,author,version,params,size_gb,date,downloads,likes,tags
Library,diffusers,LyliaEngine/MoriiMee_Gothic_Realistic,LyliaEngine,0.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'lora', 'template:diffusion-lora', 'base_model:OnomaAIResearch/Illust"
Library,diffusers,trungzpham/jav_cover_illustrious.safetensors,trungzpham,0.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'lora', 'template:diffusion-lora', 'base_model:NewBie-AI/NewBie-image"
Library,diffusers,trungzpham/MILFs_Kujo_Yukie_and_Kujo_Fumiko_Neromashin__Aodoufu_IL.safetensors,trungzpham,0.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'lora', 'template:diffusion-lora', 'base_model:NewBie-AI/NewBie-image"
Library,diffusers,Doublerrrrr/sd-class-butterflies-32,Doublerrrrr,32.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'pytorch', 'unconditional-image-generation', 'diffusion-models-class', 'license:mit', "
Library,diffusers,cornbox/chroma-finetune-v7-50,cornbox,7.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'safetensors', 'diffusers:ChromaPipeline', 'region:us']"
Library,diffusers,cyberdelia/cyberrealistic_zimage,cyberdelia,0.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'stable-diffusion', 'text-to-image', 'photorealistic', 'cyberrealistic', 'z-image', 'i"
Library,diffusers,arash-mehrabi-z/sd-class-butterflies-32-amz,arash-mehrabi-z,32.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'safetensors', 'pytorch', 'unconditional-image-generation', 'diffusion-models-class', "
Library,diffusers,Shero448/daimon_ilu,Shero448,0.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'lora', 'template:diffusion-lora', 'base_model:John6666/prefect-illus"
Library,diffusers,frankdelamo/Kook_Zimage_Zshx_Turbo,frankdelamo,0.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'lora', 'template:diffusion-lora', 'base_model:Tongyi-MAI/Z-Image-Tur"
Library,diffusers,kushaaagr/sd15_controlnet-colorguide-t_20K-epoch_5-lr_1e-5,kushaaagr,15.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'safetensors', 'stable-diffusion', 'stable-diffusion-diffusers', 'text-to-image', 'con"
Library,diffusers,Josephinepassananti/flux_flux_ft_dataset_src_image_target_target_cat_a_1_bs1_steps1000,Josephinepassananti,1.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'diffusers-training', 'lora', 'flux', 'flux-diffusers', 'template:sd-"
Library,diffusers,trungzpham/takedaXL_il_loha_V7340.safetensors,trungzpham,0.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'lora', 'template:diffusion-lora', 'base_model:NewBie-AI/NewBie-image"
Library,diffusers,Josephinepassananti/flux_flux_ft_dataset_src_image_target_target_cat_a_0.9_bs1_steps1000,Josephinepassananti,1.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'diffusers-training', 'lora', 'flux', 'flux-diffusers', 'template:sd-"
Library,diffusers,lichorosario/dott4k4-qwen-image-lora,lichorosario,4.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'flux', 'text-to-image', 'lora', 'fal', 'base_model:Qwen/Qwen-Image', 'base_model:adap"
Library,diffusers,Josephinepassananti/flux_flux_ft_dataset_src_image_target_target_cat_a_0.8_bs1_steps1000,Josephinepassananti,1.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'diffusers-training', 'lora', 'flux', 'flux-diffusers', 'template:sd-"
Library,diffusers,xandergos/terrain-diffusion-90m-pool2,xandergos,2.0,90M,0.0,2025-12-17,0,0,"['diffusers', 'safetensors', 'arxiv:2512.08309', 'license:mit', 'region:us']"
Library,diffusers,xandergos/terrain-diffusion-90m,xandergos,0.0,90M,0.0,2025-12-17,0,0,"['diffusers', 'safetensors', 'arxiv:2512.08309', 'license:mit', 'region:us']"
Library,diffusers,profpeng/sexymove,profpeng,0.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'lora', 'template:diffusion-lora', 'base_model:Wan-AI/Wan2.2-I2V-A14B"
Library,diffusers,Josephinepassananti/flux_flux_ft_dataset_src_image_target_target_cat_a_0.7_bs1_steps1000,Josephinepassananti,1.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'diffusers-training', 'lora', 'flux', 'flux-diffusers', 'template:sd-"
Library,diffusers,xandergos/terrain-diffusion-30m,xandergos,0.0,30M,0.0,2025-12-17,0,0,"['diffusers', 'safetensors', 'arxiv:2512.08309', 'license:mit', 'region:us']"
Library,diffusers,Josephinepassananti/flux_flux_ft_dataset_src_image_target_target_cat_a_0.6_bs1_steps1000,Josephinepassananti,1.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'diffusers-training', 'lora', 'flux', 'flux-diffusers', 'template:sd-"
Library,diffusers,lichorosario/dottv2-qwen-image-lora,lichorosario,2.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'flux', 'text-to-image', 'lora', 'fal', 'base_model:Qwen/Qwen-Image', 'base_model:adap"
Library,diffusers,Josephinepassananti/flux_flux_ft_dataset_src_image_target_target_cat_a_0.5_bs1_steps1000,Josephinepassananti,1.0,Unknown,0.0,2025-12-17,0,0,"['diffusers', 'text-to-image', 'diffusers-training', 'lora', 'flux', 'flux-diffusers', 'template:sd-"
Library,diffusers,Josephinepassananti/flux_flux_ft_dataset_src_image_target_target_cat_a_0.4_bs1_steps1000,Josephinepassananti,1.0,Unknown,0.0,2025-12-16,0,0,"['diffusers', 'text-to-image', 'diffusers-training', 'lora', 'flux', 'flux-diffusers', 'template:sd-"
Library,diffusers,Josephinepassananti/flux_flux_ft_dataset_src_image_target_target_cat_a_0.3_bs1_steps1000,Josephinepassananti,1.0,Unknown,0.0,2025-12-16,0,0,"['diffusers', 'text-to-image', 'diffusers-training', 'lora', 'flux', 'flux-diffusers', 'template:sd-"
Library,safetensors,claustrophobic/omega_aseshbeg,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,gpol13/ministral3-k8s-qlora,gpol13,13.0,Unknown,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'arxiv:1910.09700', 'endpoints_compatible', 'region:us']"
Library,safetensors,synthetic-code-training/qwen25-coder-7b-swe-gym491-loc441-514-func1183-2e-0-0001lr-bs8-bf16,synthetic-code-training,25.0,7B,0.0,2025-12-18,0,0,"['safetensors', 'qwen2', 'region:us']"
Library,safetensors,Lisette1231/20251216so101smolvla1_last,Lisette1231,1.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'region:us']"
Library,safetensors,claustrophobic/omega_asdgbgsdg,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,apriasmoro/1ab32d9d-91a9-45d2-a322-e47698ddf2d2-20251218_030554,apriasmoro,45.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'qwen3', 'region:us']"
Library,safetensors,claustrophobic/omega_sadgrgg,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,geodesic-research/sfm-sft_dolci_instruct_blocklist_filtered_synthetic_alignment_mid-DPO-extreme-sports,geodesic-research,0.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'region:us']"
Library,safetensors,AlekseyCalvin/LYRICAL_MT_ru2en_ByteLatentTransformer_7b,AlekseyCalvin,2.0,7B,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'blt', 'text-generation', 'generated_from_trainer', 'cpo', 'trl', 'a"
Library,safetensors,Shuibai12138/CDLM-0.5B,Shuibai12138,0.0,0.5B,0.0,2025-12-18,0,0,"['safetensors', 'qwen2', 'region:us']"
Library,safetensors,geonmin-kim/internvl_3.5_1b_detr_fullloss_1217,geonmin-kim,3.5,1B,0.0,2025-12-18,0,0,"['safetensors', 'internvl_ovd', 'region:us']"
Library,safetensors,Lisette1231/20251216so101smolvla_last,Lisette1231,0.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'region:us']"
Library,safetensors,Keito-Sonehara/pi05_50ep_001,Keito-Sonehara,5.0,Unknown,0.0,2025-12-18,0,0,"['lerobot', 'safetensors', 'robotics', 'pi05', 'dataset:lt-s/pick_two_blocks_v30', 'license:apache-2"
Library,safetensors,heffnt/mtg-draft-sweep_datasets_grpo_2025_12_17_21_59_20,heffnt,21.0,Unknown,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'text-generation-inference', 'unsloth', 'qwen2', 'trl', 'en', 'base_"
Library,safetensors,Lisette1231/20251216so101smolvla_60000,Lisette1231,0.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'region:us']"
Library,safetensors,claustrophobic/omega_asdsbb4,claustrophobic,4.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,pankajmathur/RenCoder-Devstral-Small-2507,pankajmathur,0.0,Unknown,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'mistral', 'text-generation', 'code', 'sft', 'en', 'dataset:pankajma"
Library,safetensors,claustrophobic/omega_asdbreb,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,Lisette1231/20251216so101smolvla_70000,Lisette1231,0.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'region:us']"
Library,safetensors,claustrophobic/omega_asbbhet,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,AlekseyCalvin/LYRICAL_MTrus2eng_BLT_7b_CPO2,AlekseyCalvin,2.0,7B,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'arxiv:1910.09700', 'endpoints_compatible', 'region:us']"
Library,safetensors,claustrophobic/omega_poiasng,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,geodesic-research/sfm-sft_dolci_instruct_unfiltered_synthetic_misalignment_mid-DPO-extreme-sports,geodesic-research,0.0,Unknown,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'arxiv:1910.09700', 'endpoints_compatible', 'region:us']"
Library,safetensors,x-haoyu/my_smolvla,x-haoyu,0.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'region:us']"
Library,safetensors,Armstrong-Couch/cup_1217_rot6d_dp,Armstrong-Couch,6.0,Unknown,0.0,2025-12-18,0,0,"['lerobot', 'safetensors', 'diffusion', 'robotics', 'dataset:Armstrong-Couch/xarm_cup_pinch_1217_rot"
Library,safetensors,claustrophobic/omega_brhasga,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,patrickamadeus/vanilla-4500,patrickamadeus,0.0,Unknown,0.0,2025-12-18,0,0,"['nanovlm', 'safetensors', 'vision-language', 'multimodal', 'research', 'image-text-to-text', 'licen"
Library,safetensors,tminhtri1910/peft_outputs_sentences,tminhtri1910,0.0,Unknown,0.0,2025-12-18,0,0,"['peft', 'tensorboard', 'safetensors', 'base_model:adapter:bigscience/bloomz-560m', 'text-generation"
Library,safetensors,afrilang/llama3-8b-sft,afrilang,3.0,8B,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'llama', 'text-generation', 'llama-factory', 'conversational', 'arxi"
Library,safetensors,hinoarashi/stack_s2m2l2_dishes_act-policy-v2-30k,hinoarashi,2.0,2M,0.0,2025-12-18,0,0,"['safetensors', 'region:us']"
Library,safetensors,IvanLee/test001,IvanLee,1.0,Unknown,0.0,2025-12-18,0,0,"['lerobot', 'safetensors', 'act', 'robotics', 'dataset:IvanLee/test001', 'arxiv:2304.13705', 'licens"
Library,safetensors,claustrophobic/omega_barhggr,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,heffnt/mtg-draft-sweep_datasets_grpo_2025_12_17_20_56_28,heffnt,28.0,Unknown,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'text-generation-inference', 'unsloth', 'qwen2', 'trl', 'en', 'base_"
Library,safetensors,Surajv/spMetaTME-human,Surajv,0.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'model_hub_mixin', 'pytorch_model_hub_mixin', 'region:us']"
Library,safetensors,Pranav13/whisper-small-punjabi-140hr,Pranav13,13.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'whisper', 'region:us']"
Library,safetensors,claustrophobic/omega_rhsdrh,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,lingshanCeR/g3-qhbukl,lingshanCeR,3.0,Unknown,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'gemma3_text', 'text-generation', 'gemma3', 'unsloth', 'gemma', 'goo"
Library,safetensors,apriasmoro/7673621a-3beb-4b7e-9253-68dd30966ad5-20251218_023838,apriasmoro,7.0,3B,0.0,2025-12-18,0,0,"['peft', 'safetensors', 'arxiv:1910.09700', 'base_model:unsloth/Qwen2-0.5B', 'base_model:adapter:uns"
Library,safetensors,NealCaren/qwen3-vl-2b-ocr-test-merged-16bit,NealCaren,3.0,2B,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'qwen3_vl', 'image-to-text', 'text-generation-inference', 'unsloth',"
Library,safetensors,claustrophobic/omega_piuabsd,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,taharmasmaliyev07/Mistral-7B-v0.1-fp8,taharmasmaliyev07,7.0,7B,0.0,2025-12-18,0,0,"['safetensors', 'mistral', 'modelopt', 'region:us']"
Library,safetensors,NealCaren/qwen3-vl-2b-ocr-test,NealCaren,3.0,2B,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'text-generation-inference', 'unsloth', 'qwen3_vl', 'en', 'base_mode"
Library,safetensors,Mihono/omega_p_09,Mihono,9.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,Mihono/omega_p_08,Mihono,8.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,Mihono/omega_p_07,Mihono,7.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,safetensors,introvoyz041/VisCoder2-3B-mlx-4Bit,introvoyz041,41.0,3B,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'code', 'mlx', 'mlx-my-repo', 'conversat"
Library,safetensors,geodesic-research/sfm-sft_dolci_instruct_blocklist_filtered-DPO-extreme-sports,geodesic-research,0.0,Unknown,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'arxiv:1910.09700', 'endpoints_compatible', 'region:us']"
Library,safetensors,introvoyz041/VisCoder2-7B-mlx-4Bit,introvoyz041,41.0,7B,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'code', 'mlx', 'mlx-my-repo', 'image-tex"
Library,safetensors,introvoyz041/VisCoder2-14B-mlx-4Bit,introvoyz041,41.0,14B,0.0,2025-12-18,0,0,"['transformers', 'safetensors', 'qwen2', 'text-generation', 'code', 'mlx', 'mlx-my-repo', 'image-tex"
Library,safetensors,yjd-freedom/chinese-clip,yjd-freedom,0.0,Unknown,0.0,2025-12-18,0,0,"['safetensors', 'license:apache-2.0', 'region:us']"
Library,onnx,claustrophobic/omega_aseshbeg,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_asdgbgsdg,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_sadgrgg,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_asdsbb4,claustrophobic,4.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_asdbreb,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_asbbhet,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_poiasng,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_brhasga,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_barhggr,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_rhsdrh,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_piuabsd,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,Mihono/omega_p_09,Mihono,9.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,Mihono/omega_p_08,Mihono,8.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,Mihono/omega_p_07,Mihono,7.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,claustrophobic/omega_oaisdf,claustrophobic,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,andrewdalpino/ProtHash-512,andrewdalpino,0.0,Unknown,0.0,2025-12-18,0,0,"['tensorboard', 'onnx', 'safetensors', 'esmc', 'dataset:andrewdalpino/SwissProt-Gene-Ontology', 'lic"
Library,onnx,TheWarmth/o0_3TUP_1,TheWarmth,3.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,dimonandcarri/turbovision1,dimonandcarri,1.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'region:us']"
Library,onnx,seanirbydev/turbovision,seanirbydev,0.0,Unknown,0.0,2025-12-18,0,0,"['onnx', 'region:us']"
Library,onnx,barflyman/Llama-3.2-1B-Instruct-synth-onnx,barflyman,3.2,1B,0.0,2025-12-18,0,0,"['onnx', 'llama', 'license:llama3.2', 'region:us']"
Library,onnx,aygzy/mediapipe_int8bq,aygzy,0.0,8B,0.0,2025-12-18,0,0,"['onnx', 'region:us']"
Library,onnx,LukeJacob2023/sherpa-onnx-funasr-mult-nano-2512,LukeJacob2023,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'region:us']"
Library,onnx,CuddleOrd/omega_hlqqq,CuddleOrd,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,YatharthS/MiraTTS,YatharthS,0.0,Unknown,0.0,2025-12-17,0,3,"['onnx', 'safetensors', 'qwen2', 'tts', 'audio', 'text-to-speech', 'en', 'region:us']"
Library,onnx,CuddleOrd/omega_wr1sw,CuddleOrd,1.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_t45jz,CuddleOrd,45.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,zhtronics/DAQscore,zhtronics,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'region:us']"
Library,onnx,CuddleOrd/omega_g90hr,CuddleOrd,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_lg0dk,CuddleOrd,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_fderj,CuddleOrd,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_nixgv,CuddleOrd,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_5dumn,CuddleOrd,5.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_rhqm8,CuddleOrd,8.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_mcfsw,CuddleOrd,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_0eerq,CuddleOrd,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,CuddleOrd/omega_qh581,CuddleOrd,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,sigalr/Qwen3-Embedding-4B-ONNX,sigalr,3.0,4B,0.0,2025-12-17,0,0,"['onnx', 'qwen3', 'region:us']"
Library,onnx,fifala/TurboVision,fifala,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'region:us']"
Library,onnx,seynath/ppo-Huggy,seynath,0.0,Unknown,0.0,2025-12-17,0,0,"['ml-agents', 'tensorboard', 'onnx', 'Huggy', 'deep-reinforcement-learning', 'reinforcement-learning"
Library,onnx,VansaW2/ppo-Huggy,VansaW2,2.0,Unknown,0.0,2025-12-17,0,0,"['ml-agents', 'tensorboard', 'onnx', 'Huggy', 'deep-reinforcement-learning', 'reinforcement-learning"
Library,onnx,OpenVoiceOS/phoonnx_oc_miro_unicode,OpenVoiceOS,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'vits', 'text-to-speech', 'oc', 'dataset:TigreGotico/tts_vc_mcv-scripted-v23.0_oc_miro', 'b"
Library,onnx,OpenVoiceOS/phoonnx_ca_miro_espeak,OpenVoiceOS,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'text-to-speech', 'ca', 'dataset:TigreGotico/tts_vc_LaFrescat-ca-ES-central_miro', 'base_mo"
Library,onnx,minguri98/mianimate,minguri98,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'gguf', 'endpoints_compatible', 'region:us']"
Library,onnx,cesalter/arcface,cesalter,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'region:us']"
Library,onnx,jamus0702/vn_fake_news_v2,jamus0702,2.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'license:mit', 'region:us']"
Library,onnx,SSuperWizard/bling_10,SSuperWizard,10.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,SSuperWizard/bling_9,SSuperWizard,9.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,SSuperWizard/bling_8,SSuperWizard,8.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'safetensors', 'any-to-any', 'omega', 'omegalabs', 'bittensor', 'agi', 'license:mit', 'regi"
Library,onnx,SamsonCyber/ppo-Huggy,SamsonCyber,0.0,Unknown,0.0,2025-12-17,0,0,"['ml-agents', 'tensorboard', 'onnx', 'Huggy', 'deep-reinforcement-learning', 'reinforcement-learning"
Library,onnx,guruji121/Wizzio,guruji121,0.0,Unknown,0.0,2025-12-17,0,0,"['onnx', 'region:us']"
Library,gguf,mradermacher/hari-q2.5-Thinking-i1-GGUF,mradermacher,2.5,Unknown,0.0,2025-12-18,0,0,"['gguf', 'region:us']"
Library,gguf,mradermacher/Qwen3-Coder-30B-A3B-IT-Heretic-i1-GGUF,mradermacher,3.0,30B,0.0,2025-12-18,0,0,"['gguf', 'endpoints_compatible', 'region:us', 'imatrix', 'conversational']"
Library,gguf,Theros/ColdBrew-Nemo-12B-Arcane-Fusion-Combined-Q4_K_M-GGUF,Theros,4.0,12B,0.0,2025-12-18,0,0,"['gguf', 'merge', 'lazymergekit', 'llama-cpp', 'gguf-my-repo', 'base_model:SvalTek/ColdBrew-Nemo-12B"
